rowNumber,PersonId,State,Practice,PracticeName,LifeCycle,Loyal,Issue,Score,ScoreName,NPS-score,Channel,QuotePrice,QuoteType,RevPrice,RevObjects 
4014,571,s1,,,Awareness,,,,,,,,,,
4015,571,s10,,,End,,,,,,,,,,
4016,572,s1,,,Awareness,,,,,,,,,,
4017,572,s2,5,Siebel,Awareness,,,,,,,,,,
4018,572,s10,5,Siebel,End,,,,,,,,,,
4019,573,s1,,,Awareness,,,,,,,,,,
4020,573,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4021,573,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
4022,573,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
4023,573,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
4024,573,s4,3,Marketing Cloud,Evaluation,,,,,,,23090,Consultant,,
4025,573,s10,3,Marketing Cloud,End,,,,,,,,,,
4026,574,s1,,,Awareness,,,,,,,,,,
4027,574,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4028,574,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
4029,574,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
4030,574,s4,3,Marketing Cloud,Evaluation,,,,,,,32633,Consultant,,
4031,574,s5,3,Marketing Cloud,Evaluation,,,2,CES,,,,,,
4032,574,s5,3,Marketing Cloud,Evaluation,,,6,NPS,-1,,,,,
4033,574,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
4034,574,s4,3,Marketing Cloud,Evaluation,,,,,,,28016,Consultant,,
4035,574,s10,3,Marketing Cloud,End,,,,,,,,,,
4036,575,s1,,,Awareness,,,,,,,,,,
4037,575,s2,1,Sales Cloud,Awareness,,,,,,,,,,
4038,575,s10,1,Sales Cloud,End,,,,,,,,,,
4039,576,s1,,,Awareness,,,,,,,,,,
4040,576,s2,0,Siebel,Awareness,,,,,,,,,,
4041,576,s3,0,Siebel,Awareness,,,,,,,,,,
4042,576,s5,0,Siebel,Evaluation,,,10,CES,,,,,,
4043,576,s5,0,Siebel,Evaluation,,,7,NPS,0,,,,,
4044,576,s4,0,Siebel,Evaluation,,,,,,,,,,
4045,576,s4,0,Siebel,Evaluation,,,,,,,28523,Consultant,,
4046,576,s5,0,Siebel,Evaluation,,,,,,,,,,
4047,576,s4,0,Siebel,Evaluation,,,,,,,,,,
4048,576,s4,0,Siebel,Evaluation,,,,,,,23952,Consultant,,
4049,576,s6,0,Siebel,Purchase,,,,,,,,,,
4050,576,s6,0,Siebel,Purchase,,,,,,,,,23952,1
4051,576,s7,0,Siebel,Use,,,5,CES,,,,,,
4052,576,s7,0,Siebel,Use,,,9,NPS,1,,,,,
4053,576,s9,0,Siebel,Use,,,,,,,,,,
4054,576,s10,0,Siebel,End,,,,,,,,,,
4055,577,s1,,,Awareness,,,,,,,,,,
4056,577,s2,0,Siebel,Awareness,,,,,,,,,,
4057,577,s10,0,Siebel,End,,,,,,,,,,
4058,578,s1,,,Awareness,,,,,,,,,,
4059,578,s2,2,Service Cloud,Awareness,,,,,,,,,,
4060,578,s3,2,Service Cloud,Awareness,,,,,,,,,,
4061,578,s5,2,Service Cloud,Evaluation,,,7,CES,,,,,,
4062,578,s5,2,Service Cloud,Evaluation,,,2,NPS,-1,,,,,
4063,578,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4064,578,s4,2,Service Cloud,Evaluation,,,,,,,36502,Consultant,,
4065,578,s10,2,Service Cloud,End,,,,,,,,,,
4066,579,s1,,,Awareness,,,,,,,,,,
4067,579,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4068,579,s10,3,Marketing Cloud,End,,,,,,,,,,
4069,580,s1,,,Awareness,,,,,,,,,,
4070,580,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4071,580,s10,3,Marketing Cloud,End,,,,,,,,,,
4072,581,s1,,,Awareness,,,,,,,,,,
4073,581,s10,,,End,,,,,,,,,,
4074,582,s1,,,Awareness,,,,,,,,,,
4075,582,s2,4,BI,Awareness,,,,,,,,,,
4076,582,s10,4,BI,End,,,,,,,,,,
4077,583,s1,,,Awareness,,,,,,,,,,
4078,583,s2,4,BI,Awareness,,,,,,,,,,
4079,583,s10,4,BI,End,,,,,,,,,,
4080,584,s1,,,Awareness,,,,,,,,,,
4081,584,s2,4,BI,Awareness,,,,,,,,,,
4082,584,s3,4,BI,Awareness,,,,,,,,,,
4083,584,s10,4,BI,End,,,,,,,,,,
4084,585,s1,,,Awareness,,,,,,,,,,
4085,585,s2,4,BI,Awareness,,,,,,,,,,
4086,585,s3,4,BI,Awareness,,,,,,,,,,
4087,585,s5,4,BI,Evaluation,,,,,,,,,,
4088,585,s4,4,BI,Evaluation,,,,,,,,,,
4089,585,s4,4,BI,Evaluation,,,,,,,25155,Consultant,,
4090,585,s6,4,BI,Purchase,,,,,,,,,,
4091,585,s6,4,BI,Purchase,,,,,,,,,25155,1
4092,585,s7,4,BI,Use,,,10,CES,,,,,,
4093,585,s7,4,BI,Use,,,9,NPS,1,,,,,
4094,585,s9,4,BI,Use,,,,,,,,,,
4095,585,s10,4,BI,End,,,,,,,,,,
4096,586,s1,,,Awareness,,,,,,,,,,
4097,586,s10,,,End,,,,,,,,,,
4098,587,s1,,,Awareness,,,,,,,,,,
4099,587,s10,,,End,,,,,,,,,,
4100,588,s1,,,Awareness,,,,,,,,,,
4101,588,s2,0,Siebel,Awareness,,,,,,,,,,
4102,588,s10,0,Siebel,End,,,,,,,,,,
4103,589,s1,,,Awareness,,,,,,,,,,
4104,589,s2,5,Siebel,Awareness,,,,,,,,,,
4105,589,s10,5,Siebel,End,,,,,,,,,,
4106,590,s1,,,Awareness,,,,,,,,,,
4107,590,s2,5,Siebel,Awareness,,,10,CES,,,,,,
4108,590,s10,5,Siebel,End,,,,,,,,,,
4109,591,s1,,,Awareness,,,,,,,,,,
4110,591,s2,5,Siebel,Awareness,,,,,,,,,,
4111,591,s3,5,Siebel,Awareness,,,,,,,,,,
4112,591,s4,5,Siebel,Evaluation,,,,,,,,,,
4113,591,s4,5,Siebel,Evaluation,,,,,,,22668,Consultant,,
4114,591,s5,5,Siebel,Evaluation,,,9,CES,,,,,,
4115,591,s5,5,Siebel,Evaluation,,,9,NPS,1,,,,,
4116,591,s4,5,Siebel,Evaluation,,,,,,,,,,
4117,591,s4,5,Siebel,Evaluation,,,,,,,21380,Consultant,,
4118,591,s6,5,Siebel,Purchase,,,,,,,,,,
4119,591,s6,5,Siebel,Purchase,,,,,,,,,21380,1
4120,591,s7,5,Siebel,Use,,,5,CES,,,,,,
4121,591,s7,5,Siebel,Use,,,9,NPS,1,,,,,
4122,591,s2,5,Siebel,Awareness,Loyal,,,,,,,,,
4123,591,s3,5,Siebel,Awareness,Loyal,,,,,,,,,
4124,591,s4,5,Siebel,Evaluation,Loyal,,,,,,,,,
4125,591,s4,5,Siebel,Evaluation,Loyal,,,,,,70636,Consultant,,
4126,591,s6,5,Siebel,Purchase,Loyal,,,,,,,,,
4127,591,s6,5,Siebel,Purchase,Loyal,,,,,,,,70636,1
4128,591,s7,5,Siebel,Use,Loyal,,10,CES,,,,,,
4129,591,s7,5,Siebel,Use,Loyal,,10,NPS,1,,,,,
4130,591,s9,5,Siebel,Use,Loyal,,,,,,,,,
4131,591,s10,5,Siebel,End,Loyal,,,,,,,,,
4132,592,s1,,,Awareness,,,,,,,,,,
4133,592,s10,,,End,,,,,,,,,,
4134,593,s1,,,Awareness,,,,,,,,,,
4135,593,s2,5,Siebel,Awareness,,,10,CES,,,,,,
4136,593,s3,5,Siebel,Awareness,,,,,,,,,,
4137,593,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
4138,593,s5,5,Siebel,Evaluation,,,10,NPS,1,,,,,
4139,593,s4,5,Siebel,Evaluation,,,,,,,,,,
4140,593,s4,5,Siebel,Evaluation,,,,,,,84071,Consultant,,
4141,593,s6,5,Siebel,Purchase,,,,,,,,,,
4142,593,s6,5,Siebel,Purchase,,,,,,,,,84071,1
4143,593,s7,5,Siebel,Use,,,10,CES,,,,,,
4144,593,s7,5,Siebel,Use,,,10,NPS,1,,,,,
4145,593,s9,5,Siebel,Use,,,,,,,,,,
4146,593,s4,5,Siebel,Evaluation,Loyal,,,,,,,,,
4147,593,s4,5,Siebel,Evaluation,Loyal,,,,,,52025,Consultant,,
4148,593,s6,5,Siebel,Purchase,Loyal,,10,CES,,,,,,
4149,593,s6,5,Siebel,Purchase,Loyal,,10,NPS,1,,,,,
4150,593,s6,5,Siebel,Purchase,Loyal,,,,,,,,52025,1
4151,593,s7,5,Siebel,Use,Loyal,,,,,,,,,
4152,593,s9,5,Siebel,Use,Loyal,,,,,,,,,
4153,593,s4,5,Siebel,Evaluation,Loyal,,10,CES,,,,,,
4154,593,s4,5,Siebel,Evaluation,Loyal,,10,NPS,1,,,,,
4155,593,s4,5,Siebel,Evaluation,Loyal,,,,,,74488,Consultant,,
4156,593,s6,5,Siebel,Purchase,Loyal,,,,,,,,,
4157,593,s6,5,Siebel,Purchase,Loyal,,,,,,,,74488,1
4158,593,s7,5,Siebel,Use,Loyal,,10,CES,,,,,,
4159,593,s7,5,Siebel,Use,Loyal,,10,NPS,1,,,,,
4160,593,s9,5,Siebel,Use,Loyal,,10,CES,,,,,,
4161,593,s9,5,Siebel,Use,Loyal,,10,NPS,1,,,,,
4162,593,s4,5,Siebel,Evaluation,Loyal,,,,,,,,,
4163,593,s4,5,Siebel,Evaluation,Loyal,,,,,,53713,Consultant,,
4164,593,s6,5,Siebel,Purchase,Loyal,,,,,,,,,
4165,593,s6,5,Siebel,Purchase,Loyal,,,,,,,,53713,1
4166,593,s7,5,Siebel,Use,Loyal,,10,CES,,,,,,
4167,593,s7,5,Siebel,Use,Loyal,,10,NPS,1,,,,,
4168,593,s9,5,Siebel,Use,Loyal,,,,,,,,,
4169,593,s10,5,Siebel,End,Loyal,,,,,,,,,
4170,594,s1,,,Awareness,,,,,,,,,,
4171,594,s2,2,Service Cloud,Awareness,,,,,,,,,,
4172,594,s10,2,Service Cloud,End,,,,,,,,,,
4173,595,s1,,,Awareness,,,,,,,,,,
4174,595,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4175,595,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
4176,595,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
4177,595,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
4178,595,s4,3,Marketing Cloud,Evaluation,,,,,,,10771,Consultant,,
4179,595,s10,3,Marketing Cloud,End,,,,,,,,,,
4180,596,s1,,,Awareness,,,,,,,,,,
4181,596,s2,1,Sales Cloud,Awareness,,,,,,,,,,
4182,596,s3,1,Sales Cloud,Awareness,,,,,,,,,,
4183,596,s10,1,Sales Cloud,End,,,,,,,,,,
4184,597,s1,,,Awareness,,,,,,,,,,
4185,597,s2,2,Service Cloud,Awareness,,,10,CES,,,,,,
4186,597,s3,2,Service Cloud,Awareness,,,,,,,,,,
4187,597,s5,2,Service Cloud,Evaluation,,,7,CES,,,,,,
4188,597,s5,2,Service Cloud,Evaluation,,,10,NPS,1,,,,,
4189,597,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4190,597,s4,2,Service Cloud,Evaluation,,,,,,,37808,Consultant,,
4191,597,s5,2,Service Cloud,Evaluation,,,,,,,,,,
4192,597,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4193,597,s4,2,Service Cloud,Evaluation,,,,,,,7429,Consultant,,
4194,597,s5,2,Service Cloud,Evaluation,,,,,,,,,,
4195,597,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4196,597,s4,2,Service Cloud,Evaluation,,,,,,,33927,Consultant,,
4197,597,s10,2,Service Cloud,End,,,,,,,,,,
4198,598,s1,,,Awareness,,,,,,,,,,
4199,598,s10,,,End,,,,,,,,,,
4200,599,s1,,,Awareness,,,,,,,,,,
4201,599,s2,2,Service Cloud,Awareness,,,,,,,,,,
4202,599,s10,2,Service Cloud,End,,,,,,,,,,
4203,600,s1,,,Awareness,,,,,,,,,,
4204,600,s2,5,Siebel,Awareness,,,,,,,,,,
4205,600,s3,5,Siebel,Awareness,,,,,,,,,,
4206,600,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
4207,600,s5,5,Siebel,Evaluation,,,9,NPS,1,,,,,
4208,600,s4,5,Siebel,Evaluation,,,,,,,,,,
4209,600,s4,5,Siebel,Evaluation,,,,,,,16095,Consultant,,
4210,600,s6,5,Siebel,Purchase,,,,,,,,,,
4211,600,s6,5,Siebel,Purchase,,,,,,,,,16095,1
4212,600,s7,5,Siebel,Use,,,9,CES,,,,,,
4213,600,s7,5,Siebel,Use,,,7,NPS,0,,,,,
4214,600,s9,5,Siebel,Use,,,,,,,,,,
4215,600,s10,5,Siebel,End,,,,,,,,,,
4216,601,s1,,,Awareness,,,,,,,,,,
4217,601,s10,,,End,,,,,,,,,,
4218,602,s1,,,Awareness,,,,,,,,,,
4219,602,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4220,602,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
4221,602,s5,3,Marketing Cloud,Evaluation,,,10,CES,,,,,,
4222,602,s5,3,Marketing Cloud,Evaluation,,,8,NPS,0,,,,,
4223,602,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
4224,602,s4,3,Marketing Cloud,Evaluation,,,,,,,15937,Consultant,,
4225,602,s6,3,Marketing Cloud,Purchase,,,,,,,,,,
4226,602,s6,3,Marketing Cloud,Purchase,,,,,,,,,15937,1
4227,602,s7,3,Marketing Cloud,Use,,,6,CES,,,,,,
4228,602,s7,3,Marketing Cloud,Use,,,7,NPS,0,,,,,
4229,602,s9,3,Marketing Cloud,Use,,,,,,,,,,
4230,602,s4,3,Marketing Cloud,Evaluation,Loyal,,10,CES,,,,,,
4231,602,s4,3,Marketing Cloud,Evaluation,Loyal,,8,NPS,0,,,,,
4232,602,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,66216,Consultant,,
4233,602,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,,
4234,602,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,66216,1
4235,602,s7,3,Marketing Cloud,Use,Loyal,,10,CES,,,,,,
4236,602,s7,3,Marketing Cloud,Use,Loyal,,10,NPS,1,,,,,
4237,602,s9,3,Marketing Cloud,Use,Loyal,,,,,,,,,
4238,602,s10,3,Marketing Cloud,End,Loyal,,,,,,,,,
4239,603,s1,,,Awareness,,,,,,,,,,
4240,603,s2,5,Siebel,Awareness,,,,,,,,,,
4241,603,s3,5,Siebel,Awareness,,,,,,,,,,
4242,603,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
4243,603,s5,5,Siebel,Evaluation,,,10,NPS,1,,,,,
4244,603,s4,5,Siebel,Evaluation,,,,,,,,,,
4245,603,s4,5,Siebel,Evaluation,,,,,,,75659,Consultant,,
4246,603,s10,5,Siebel,End,,,,,,,,,,
4247,604,s1,,,Awareness,,,,,,,,,,
4248,604,s10,,,End,,,,,,,,,,
4249,605,s1,,,Awareness,,,,,,,,,,
4250,605,s10,,,End,,,,,,,,,,
4251,606,s1,,,Awareness,,,,,,,,,,
4252,606,s2,5,Siebel,Awareness,,,10,CES,,,,,,
4253,606,s3,5,Siebel,Awareness,,,,,,,,,,
4254,606,s5,5,Siebel,Evaluation,,,8,CES,,,,,,
4255,606,s5,5,Siebel,Evaluation,,,8,NPS,0,,,,,
4256,606,s4,5,Siebel,Evaluation,,,,,,,,,,
4257,606,s4,5,Siebel,Evaluation,,,,,,,14983,Consultant,,
4258,606,s6,5,Siebel,Purchase,,,8,CES,,,,,,
4259,606,s6,5,Siebel,Purchase,,,8,NPS,0,,,,,
4260,606,s6,5,Siebel,Purchase,,,,,,,,,14983,1
4261,606,s7,5,Siebel,Use,,,,,,,,,,
4262,606,s2,3,Marketing Cloud,Awareness,Loyal,,7,CES,,,,,,
4263,606,s3,3,Marketing Cloud,Awareness,Loyal,,,,,,,,,
4264,606,s5,3,Marketing Cloud,Evaluation,Loyal,,,,,,,,,
4265,606,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,,,,
4266,606,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,65987,Consultant,,
4267,606,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,,
4268,606,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,65987,1
4269,606,s7,3,Marketing Cloud,Use,Loyal,,,,,,,,,
4270,606,s2,2,Service Cloud,Awareness,Loyal,,,,,,,,,
4271,606,s10,2,Service Cloud,End,Loyal,,,,,,,,,
4272,607,s1,,,Awareness,,,,,,,,,,
4273,607,s2,1,Sales Cloud,Awareness,,,,,,,,,,
4274,607,s3,1,Sales Cloud,Awareness,,,,,,,,,,
4275,607,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
4276,607,s4,1,Sales Cloud,Evaluation,,,3,CES,,,,,,
4277,607,s4,1,Sales Cloud,Evaluation,,,2,NPS,-1,,,,,
4278,607,s4,1,Sales Cloud,Evaluation,,,,,,,13265,Consultant,,
4279,607,s10,1,Sales Cloud,End,,,,,,,,,,
4280,608,s1,,,Awareness,,,,,,,,,,
4281,608,s2,4,BI,Awareness,,,,,,,,,,
4282,608,s3,4,BI,Awareness,,,,,,,,,,
4283,608,s5,4,BI,Evaluation,,,,,,,,,,
4284,608,s4,4,BI,Evaluation,,,2,CES,,,,,,
4285,608,s4,4,BI,Evaluation,,,3,NPS,-1,,,,,
4286,608,s4,4,BI,Evaluation,,,,,,,27940,Consultant,,
4287,608,s10,4,BI,End,,,,,,,,,,
4288,609,s1,,,Awareness,,,,,,,,,,
4289,609,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4290,609,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
4291,609,s4,3,Marketing Cloud,Evaluation,,,7,CES,,,,,,
4292,609,s4,3,Marketing Cloud,Evaluation,,,3,NPS,-1,,,,,
4293,609,s4,3,Marketing Cloud,Evaluation,,,,,,,37028,Consultant,,
4294,609,s10,3,Marketing Cloud,End,,,,,,,,,,
4295,610,s1,,,Awareness,,,,,,,,,,
4296,610,s2,2,Service Cloud,Awareness,,,,,,,,,,
4297,610,s3,2,Service Cloud,Awareness,,,,,,,,,,
4298,610,s5,2,Service Cloud,Evaluation,,,,,,,,,,
4299,610,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4300,610,s4,2,Service Cloud,Evaluation,,,,,,,59246,Consultant,,
4301,610,s6,2,Service Cloud,Purchase,,,,,,,,,,
4302,610,s6,2,Service Cloud,Purchase,,,,,,,,,59246,1
4303,610,s7,2,Service Cloud,Use,,,6,CES,,,,,,
4304,610,s7,2,Service Cloud,Use,,,9,NPS,1,,,,,
4305,610,s9,2,Service Cloud,Use,,,,,,,,,,
4306,610,s10,2,Service Cloud,End,,,,,,,,,,
4307,611,s1,,,Awareness,,,,,,,,,,
4308,611,s2,2,Service Cloud,Awareness,,,,,,,,,,
4309,611,s3,2,Service Cloud,Awareness,,,,,,,,,,
4310,611,s5,2,Service Cloud,Evaluation,,,6,CES,,,,,,
4311,611,s5,2,Service Cloud,Evaluation,,,10,NPS,1,,,,,
4312,611,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4313,611,s4,2,Service Cloud,Evaluation,,,,,,,14885,Consultant,,
4314,611,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4315,611,s4,2,Service Cloud,Evaluation,,,,,,,21578,Consultant,,
4316,611,s6,2,Service Cloud,Purchase,,,,,,,,,,
4317,611,s6,2,Service Cloud,Purchase,,,,,,,,,21578,1
4318,611,s7,2,Service Cloud,Use,,,,,,,,,,
4319,611,s8,2,Service Cloud,Use,,Not Solved,,,,,,,,
4320,611,s9,2,Service Cloud,Use,,Not Solved,,,,,,,,
4321,611,s10,2,Service Cloud,End,,Not Solved,,,,,,,,
4322,612,s1,,,Awareness,,,,,,,,,,
4323,612,s2,1,Sales Cloud,Awareness,,,,,,,,,,
4324,612,s3,1,Sales Cloud,Awareness,,,,,,,,,,
4325,612,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
4326,612,s4,1,Sales Cloud,Evaluation,,,,,,,8345,Consultant,,
4327,612,s5,1,Sales Cloud,Evaluation,,,6,CES,,,,,,
4328,612,s5,1,Sales Cloud,Evaluation,,,2,NPS,-1,,,,,
4329,612,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
4330,612,s4,1,Sales Cloud,Evaluation,,,,,,,5485,Consultant,,
4331,612,s10,1,Sales Cloud,End,,,,,,,,,,
4332,613,s1,,,Awareness,,,,,,,,,,
4333,613,s2,5,Siebel,Awareness,,,,,,,,,,
4334,613,s3,5,Siebel,Awareness,,,,,,,,,,
4335,613,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
4336,613,s5,5,Siebel,Evaluation,,,5,NPS,-1,,,,,
4337,613,s4,5,Siebel,Evaluation,,,,,,,,,,
4338,613,s4,5,Siebel,Evaluation,,,,,,,10523,Consultant,,
4339,613,s10,5,Siebel,End,,,,,,,,,,
4340,614,s1,,,Awareness,,,,,,,,,,
4341,614,s2,0,Siebel,Awareness,,,,,,,,,,
4342,614,s10,0,Siebel,End,,,,,,,,,,
4343,615,s1,,,Awareness,,,,,,,,,,
4344,615,s10,,,End,,,,,,,,,,
4345,616,s1,,,Awareness,,,,,,,,,,
4346,616,s2,3,Marketing Cloud,Awareness,,,3,CES,,,,,,
4347,616,s10,3,Marketing Cloud,End,,,,,,,,,,
4348,617,s1,,,Awareness,,,,,,,,,,
4349,617,s10,,,End,,,,,,,,,,
4350,618,s1,,,Awareness,,,,,,,,,,
4351,618,s2,2,Service Cloud,Awareness,,,10,CES,,,,,,
4352,618,s10,2,Service Cloud,End,,,,,,,,,,
4353,619,s1,,,Awareness,,,,,,,,,,
4354,619,s2,1,Sales Cloud,Awareness,,,,,,,,,,
4355,619,s3,1,Sales Cloud,Awareness,,,,,,,,,,
4356,619,s5,1,Sales Cloud,Evaluation,,,4,CES,,,,,,
4357,619,s5,1,Sales Cloud,Evaluation,,,8,NPS,0,,,,,
4358,619,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
4359,619,s4,1,Sales Cloud,Evaluation,,,,,,,7547,Consultant,,
4360,619,s6,1,Sales Cloud,Purchase,,,,,,,,,,
4361,619,s6,1,Sales Cloud,Purchase,,,,,,,,,7547,1
4362,619,s7,1,Sales Cloud,Use,,,,,,,,,,
4363,619,s8,1,Sales Cloud,Use,,Not Solved,1,CES,,,,,,
4364,619,s8,1,Sales Cloud,Use,,Not Solved,2,NPS,-1,,,,,
4365,619,s9,1,Sales Cloud,Use,,Not Solved,,,,,,,,
4366,619,s10,1,Sales Cloud,End,,Not Solved,,,,,,,,
4367,620,s1,,,Awareness,,,,,,,,,,
4368,620,s2,2,Service Cloud,Awareness,,,,,,,,,,
4369,620,s3,2,Service Cloud,Awareness,,,,,,,,,,
4370,620,s4,2,Service Cloud,Evaluation,,,3,CES,,,,,,
4371,620,s4,2,Service Cloud,Evaluation,,,7,NPS,0,,,,,
4372,620,s4,2,Service Cloud,Evaluation,,,,,,,12683,Consultant,,
4373,620,s5,2,Service Cloud,Evaluation,,,,,,,,,,
4374,620,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4375,620,s4,2,Service Cloud,Evaluation,,,,,,,58564,Consultant,,
4376,620,s10,2,Service Cloud,End,,,,,,,,,,
4377,621,s1,,,Awareness,,,,,,,,,,
4378,621,s2,2,Service Cloud,Awareness,,,,,,,,,,
4379,621,s10,2,Service Cloud,End,,,,,,,,,,
4380,622,s1,,,Awareness,,,,,,,,,,
4381,622,s2,2,Service Cloud,Awareness,,,,,,,,,,
4382,622,s10,2,Service Cloud,End,,,,,,,,,,
4383,623,s1,,,Awareness,,,,,,,,,,
4384,623,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
4385,623,s10,3,Marketing Cloud,End,,,,,,,,,,
4386,624,s1,,,Awareness,,,,,,,,,,
4387,624,s2,0,Siebel,Awareness,,,,,,,,,,
4388,624,s10,0,Siebel,End,,,,,,,,,,
4389,625,s1,,,Awareness,,,,,,,,,,
4390,625,s2,2,Service Cloud,Awareness,,,,,,,,,,
4391,625,s3,2,Service Cloud,Awareness,,,,,,,,,,
4392,625,s10,2,Service Cloud,End,,,,,,,,,,
4393,626,s1,,,Awareness,,,,,,,,,,
4394,626,s2,0,Siebel,Awareness,,,,,,,,,,
4395,626,s3,0,Siebel,Awareness,,,,,,,,,,
4396,626,s10,0,Siebel,End,,,,,,,,,,
4397,627,s1,,,Awareness,,,,,,,,,,
4398,627,s2,0,Siebel,Awareness,,,,,,,,,,
4399,627,s3,0,Siebel,Awareness,,,,,,,,,,
4400,627,s5,0,Siebel,Evaluation,,,,,,,,,,
4401,627,s4,0,Siebel,Evaluation,,,,,,,,,,
4402,627,s4,0,Siebel,Evaluation,,,,,,,27497,Consultant,,
4403,627,s10,0,Siebel,End,,,,,,,,,,
4404,628,s1,,,Awareness,,,,,,,,,,
4405,628,s2,5,Siebel,Awareness,,,,,,,,,,
4406,628,s3,5,Siebel,Awareness,,,,,,,,,,
4407,628,s5,5,Siebel,Evaluation,,,7,CES,,,,,,
4408,628,s5,5,Siebel,Evaluation,,,10,NPS,1,,,,,
4409,628,s4,5,Siebel,Evaluation,,,,,,,,,,
4410,628,s4,5,Siebel,Evaluation,,,,,,,25091,Consultant,,
4411,628,s4,5,Siebel,Evaluation,,,,,,,,,,
4412,628,s4,5,Siebel,Evaluation,,,,,,,26949,Consultant,,
4413,628,s10,5,Siebel,End,,,,,,,,,,
4414,629,s1,,,Awareness,,,,,,,,,,
4415,629,s2,2,Service Cloud,Awareness,,,,,,,,,,
4416,629,s10,2,Service Cloud,End,,,,,,,,,,
4417,630,s1,,,Awareness,,,,,,,,,,
4418,630,s2,2,Service Cloud,Awareness,,,,,,,,,,
4419,630,s3,2,Service Cloud,Awareness,,,,,,,,,,
4420,630,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4421,630,s4,2,Service Cloud,Evaluation,,,,,,,39959,Consultant,,
4422,630,s5,2,Service Cloud,Evaluation,,,,,,,,,,
4423,630,s4,2,Service Cloud,Evaluation,,,,,,,,,,
4424,630,s4,2,Service Cloud,Evaluation,,,,,,,28579,Consultant,,
4425,630,s6,2,Service Cloud,Purchase,,,8,CES,,,,,,
4426,630,s6,2,Service Cloud,Purchase,,,10,NPS,1,,,,,
4427,630,s6,2,Service Cloud,Purchase,,,,,,,,,28579,1
4428,630,s7,2,Service Cloud,Use,,,,,,,,,,
4429,630,s9,2,Service Cloud,Use,,,,,,,,,,
4430,630,s10,2,Service Cloud,End,,,,,,,,,,
4431,631,s1,,,Awareness,,,,,,,,,,
4432,631,s2,0,Siebel,Awareness,,,,,,,,,,
4433,631,s3,0,Siebel,Awareness,,,,,,,,,,
4434,631,s5,0,Siebel,Evaluation,,,,,,,,,,
4435,631,s4,0,Siebel,Evaluation,,,,,,,,,,
4436,631,s4,0,Siebel,Evaluation,,,,,,,21416,Consultant,,
4437,631,s10,0,Siebel,End,,,,,,,,,,
4438,632,s1,,,Awareness,,,,,,,,,,
4439,632,s2,5,Siebel,Awareness,,,,,,,,,,
4440,632,s3,5,Siebel,Awareness,,,,,,,,,,
4441,632,s5,5,Siebel,Evaluation,,,,,,,,,,
4442,632,s4,5,Siebel,Evaluation,,,,,,,,,,
4443,632,s4,5,Siebel,Evaluation,,,,,,,86462,Consultant,,
4444,632,s10,5,Siebel,End,,,,,,,,,,
4445,633,s1,,,Awareness,,,,,,,,,,
4446,633,s2,1,Sales Cloud,Awareness,,,,,,,,,,
4447,633,s3,1,Sales Cloud,Awareness,,,,,,,,,,
4448,633,s5,1,Sales Cloud,Evaluation,,,3,CES,,,,,,
